epoch	vram_used_bytes
1783120591	1858392064
1783120601	6417268736
1783120611	6417268736
1783120621	6421172224
1783120631	6421172224
1783120641	6421176320
1783120651	6421176320
1783120661	6421176320
1783120671	6422052864
1783120681	6422052864
1783120691	6422052864
1783120701	6422052864
1783120711	6422052864
1783120721	6422052864
1783120731	6422052864
1783120741	6422052864
1783120751	6422052864
1783120761	6422052864
1783120771	6422052864
1783120781	6422052864
1783120791	6422052864
1783120801	6422089728
1783120811	6422089728
1783120821	6422089728
1783120831	6422089728
1783120841	6422089728
1783120851	6422089728
1783120861	6422089728
1783120871	6422089728
1783120881	6422089728
1783120891	6422089728
1783120901	6422089728
1783120911	6422089728
1783120921	6422089728
1783120931	6422089728
1783120941	6422089728
1783120951	6422089728
1783120961	6422089728
1783120971	6422089728
1783120981	6422089728
1783120991	6422089728
1783121001	6422089728
1783121011	6422089728
1783121021	6422089728
1783121031	6422089728
1783121041	6422089728
1783121051	6422089728
1783121061	6422089728
1783121071	6422089728
1783121081	6422089728
1783121091	6422089728
1783121101	6422089728
1783121111	6422089728
1783121121	6422089728
1783121131	6422089728
1783121142	6422089728
1783121152	6422089728
1783121162	6422089728
1783121172	6422089728
1783121182	6422089728
1783121192	6422089728
1783121202	6422089728
1783121212	6422089728
1783121222	6422089728
1783121232	6422089728
1783121242	6422089728
1783121252	6422089728
1783121262	6422089728
1783121272	6422089728
1783121282	6422089728
1783121292	6422089728
1783121302	6422089728
1783121312	6422089728
1783121322	6422089728
1783121332	6422089728
1783121342	6422089728
1783121352	6422089728
1783121362	6422089728
1783121372	6422089728
1783121382	6422089728
1783121392	6422089728
1783121402	6422089728
1783121412	6422089728
1783121422	6422089728
1783121432	6422089728
1783121442	6422089728
1783121452	6422089728
1783121462	6422089728
1783121472	6422089728
1783121482	6422089728
1783121492	6422089728
1783121502	1858392064
