epoch	vram_used_bytes
1783122288	1858392064
1783122298	24276922368
1783122308	24278351872
1783122318	24278355968
1783122328	24279502848
1783122338	24279502848
1783122348	24279502848
1783122358	24279502848
1783122368	24279502848
1783122378	24279502848
1783122388	24279502848
1783122398	24279502848
1783122408	24279810048
1783122418	24279814144
1783122428	24279814144
1783122438	24279814144
1783122448	24279814144
1783122458	24279814144
1783122468	24279814144
1783122478	24279814144
1783122488	24279814144
1783122498	24279814144
1783122508	24279814144
1783122518	24279814144
1783122528	24279814144
1783122538	24279814144
1783122548	24279814144
1783122558	24279814144
1783122568	24279814144
1783122578	24279814144
1783122588	24279814144
1783122598	24279814144
1783122608	24279814144
1783122618	24279814144
1783122628	24279814144
1783122638	24279814144
1783122648	24279814144
1783122658	24279814144
1783122668	24279814144
1783122678	24279814144
1783122688	24279822336
1783122698	24279822336
1783122708	24279822336
1783122718	24279822336
1783122728	24279822336
1783122738	24279822336
1783122748	24279822336
1783122758	24279822336
1783122768	24279822336
1783122778	24279822336
1783122788	24279822336
1783122798	24279822336
1783122808	24279822336
1783122818	24279822336
1783122828	24279822336
1783122839	24279822336
1783122849	24279822336
1783122859	24279822336
1783122869	24279822336
1783122879	24279822336
1783122889	24279822336
1783122899	24279822336
1783122909	24279863296
1783122919	24279863296
1783122929	24279863296
1783122939	24279863296
1783122949	24279863296
1783122959	24279863296
1783122969	24279863296
1783122979	24279863296
1783122989	24279863296
1783122999	24279863296
1783123009	24279863296
1783123019	24279863296
1783123029	24279863296
1783123039	24279863296
1783123049	24279863296
1783123059	24279863296
1783123069	24279863296
1783123079	24279863296
1783123089	24279863296
1783123099	24279863296
1783123109	24279863296
1783123119	24279863296
1783123129	24279863296
1783123139	24279863296
1783123149	24279863296
1783123159	24279863296
1783123169	24279863296
1783123179	24279863296
1783123189	24279863296
1783123199	24279863296
