epoch	vram_used_bytes
1783967036	25764790272
1783967046	50185990144
1783967056	50186436608
1783967066	50186436608
1783967076	50186457088
1783967086	50186457088
1783967096	50186457088
1783967106	50186457088
1783967116	50186457088
1783967126	50186457088
1783967136	50186457088
1783967146	50186457088
1783967156	50186457088
1783967166	50186457088
1783967176	50186457088
1783967186	50186473472
1783967196	50186473472
1783967206	50186473472
1783967216	50186473472
1783967226	50186473472
1783967236	50186473472
1783967246	50186473472
1783967256	50186473472
1783967266	50186473472
1783967276	50186473472
1783967286	50186473472
1783967296	50186473472
1783967306	50186485760
1783967316	50186485760
1783967326	50186485760
1783967336	50186485760
1783967346	50186485760
1783967356	50186485760
1783967366	50186485760
1783967376	50186485760
1783967386	50186485760
1783967396	50186485760
1783967406	50186485760
1783967416	50186485760
1783967426	50186485760
1783967436	50186485760
1783967446	50186485760
1783967456	50186485760
1783967466	50186485760
1783967476	50186485760
1783967486	50186485760
1783967496	50186485760
1783967506	50186485760
1783967516	50186485760
1783967526	50186485760
1783967536	50186485760
1783967546	50186485760
1783967556	50186485760
1783967566	50186485760
1783967576	50186485760
1783967586	50186485760
1783967596	50186485760
1783967606	50186485760
1783967616	50186485760
1783967626	50186485760
1783967636	50186485760
1783967646	50186485760
1783967656	50186485760
1783967666	50186485760
1783967676	50186485760
1783967686	50186485760
1783967696	50186485760
1783967706	50186485760
1783967716	50186485760
1783967726	50186485760
1783967736	50186485760
1783967746	50186485760
1783967756	50186485760
1783967766	50186485760
1783967776	50186485760
1783967786	50186485760
1783967796	50186485760
1783967806	50186485760
1783967816	50186485760
1783967826	50186485760
1783967836	50186485760
1783967846	50186485760
1783967856	50186485760
1783967866	50186485760
1783967876	50186485760
1783967886	50186485760
1783967896	50186485760
1783967906	50186485760
1783967916	50186485760
1783967926	50186485760
1783967936	50186485760
1783967946	50186485760
1783967956	50186485760
1783967966	50186485760
1783967976	50186485760
1783967986	50186485760
