epoch	vram_used_bytes
1783966104	25764790272
1783966114	38113091584
1783966124	38113091584
1783966134	38113091584
1783966144	38113091584
1783966154	38113091584
1783966164	38113091584
1783966174	38113091584
1783966184	38113116160
1783966194	38113116160
1783966204	38113116160
1783966214	38113116160
1783966224	38113116160
1783966234	38113116160
1783966245	38113116160
1783966255	38113116160
1783966265	38113116160
1783966275	38113116160
1783966285	38113116160
1783966295	38113116160
1783966305	38113128448
1783966315	38113128448
1783966325	38113128448
1783966335	38113128448
1783966345	38113128448
1783966355	38113128448
1783966365	38113128448
1783966375	38113128448
1783966385	38113128448
1783966395	38113128448
1783966405	38113128448
1783966415	38113128448
1783966425	38113128448
1783966435	38113128448
1783966445	38113128448
1783966455	38113128448
1783966465	38113128448
1783966475	38113128448
1783966485	38113128448
1783966495	38113128448
1783966505	38113128448
1783966515	38113128448
1783966525	38113128448
1783966535	38113128448
1783966545	38113128448
1783966555	38113128448
1783966565	38113128448
1783966575	38113128448
1783966585	38113128448
1783966595	38113128448
1783966605	38113128448
1783966615	38113128448
1783966625	38113128448
1783966635	38113128448
1783966645	38113128448
1783966655	38113128448
1783966665	38113128448
1783966675	38113128448
1783966685	38113128448
1783966695	38113128448
1783966705	38113128448
1783966715	38113128448
1783966725	38113128448
1783966735	38113128448
1783966745	38113128448
1783966755	38113128448
1783966765	38113128448
1783966775	38113128448
1783966785	38113128448
1783966795	38113128448
1783966805	38113128448
1783966815	38113128448
1783966825	38113128448
1783966835	38113128448
1783966845	38113128448
1783966855	38113128448
1783966865	38113128448
1783966875	38113128448
1783966885	38113128448
1783966895	38113128448
1783966905	38113128448
1783966915	38113128448
1783966925	38113128448
1783966935	38113128448
1783966945	38113128448
1783966955	38113128448
1783966965	38113128448
1783966975	38113128448
1783966985	38113128448
1783966995	38113128448
1783967005	38113128448
1783967015	38113128448
1783967025	38113128448
1783967035	38113128448
