epoch	vram_used_bytes
1783959511	25925836800
1783959521	48307777536
1783959532	48307777536
1783959542	48307777536
1783959552	48307777536
1783959562	48307777536
1783959572	48307900416
1783959582	48308109312
1783959592	48308109312
1783959602	48308109312
1783959612	48308109312
1783959622	48308109312
1783959632	48308109312
1783959642	48308318208
1783959652	48308318208
1783959662	48308318208
1783959672	48308318208
1783959682	48308318208
1783959692	48308318208
1783959702	48308318208
1783959712	48308318208
1783959722	48308318208
1783959732	48308318208
1783959742	48308400128
1783959752	48308400128
1783959762	48308400128
1783959772	48308400128
1783959782	48308400128
1783959792	48308400128
1783959802	48308408320
1783959812	48308408320
1783959822	48308408320
1783959832	48308408320
1783959842	48308408320
1783959852	48308408320
1783959862	48308408320
1783959872	48308408320
1783959882	48308408320
1783959892	48308408320
1783959902	48308408320
1783959912	48308408320
1783959922	48308408320
1783959932	48308408320
1783959942	48308408320
1783959952	48308408320
1783959962	48308408320
1783959972	48308408320
1783959982	48308408320
1783959992	48308408320
1783960002	48308408320
1783960012	48308408320
1783960022	48308408320
1783960032	48308408320
1783960042	48308408320
1783960052	48308408320
1783960062	48308408320
1783960072	48308408320
1783960082	48308408320
1783960092	48308412416
1783960102	48308412416
1783960112	48308412416
1783960122	48308412416
1783960132	48308412416
1783960142	48308412416
1783960152	48308412416
1783960162	48308412416
1783960172	48308412416
1783960182	48308412416
1783960192	48308412416
1783960202	48308412416
1783960212	48308412416
1783960222	48308412416
1783960232	48308412416
1783960242	48308412416
1783960252	48308412416
1783960262	48308412416
1783960272	48308412416
1783960282	48308412416
1783960292	48308412416
1783960302	48308412416
1783960312	48308412416
1783960322	48308412416
1783960332	48308412416
1783960342	48308412416
1783960352	48308412416
1783960362	48308412416
1783960372	48308412416
1783960382	48308412416
1783960392	48308412416
1783960402	48308412416
1783960412	48308412416
1783960422	48308412416
