epoch	vram_used_bytes
1783341968	24291237888
1783341978	37561876480
1783341988	37562920960
1783341998	37564293120
1783342008	37564293120
1783342018	37564293120
1783342028	37564305408
1783342038	37564305408
1783342048	37564305408
1783342058	37564542976
1783342068	37564542976
1783342078	37564542976
1783342088	37564542976
1783342098	37564542976
1783342108	37564542976
1783342118	37564542976
1783342128	37564542976
1783342138	37564542976
1783342148	37564542976
1783342158	37564542976
1783342168	37564542976
1783342178	37564542976
1783342188	37564542976
1783342198	37564542976
1783342208	37564542976
1783342218	37564542976
1783342228	37564542976
1783342238	37564542976
1783342248	37564542976
1783342258	37564542976
1783342268	37564542976
1783342278	37564542976
1783342288	37564542976
1783342298	37564542976
1783342308	37564542976
1783342318	37564542976
1783342328	37564542976
1783342338	37564542976
1783342348	37564542976
1783342358	37564542976
1783342368	37564542976
1783342378	37564542976
1783342388	37564542976
1783342398	37564542976
1783342408	37564542976
1783342418	37564542976
1783342428	37564542976
1783342438	37564542976
1783342448	37564542976
1783342459	37564542976
1783342469	37564542976
1783342479	37564542976
1783342489	37564542976
1783342499	37564542976
1783342509	37564542976
1783342519	37564542976
1783342529	37564542976
1783342539	37564542976
1783342549	37564542976
1783342559	37564542976
1783342569	37564542976
1783342579	37564542976
1783342589	37564542976
1783342599	37564542976
1783342609	37564542976
1783342619	37564542976
1783342629	37564542976
1783342639	37564542976
1783342649	37518499840
1783342659	37518499840
1783342669	37518499840
1783342679	37518499840
1783342689	37518499840
1783342699	37518499840
1783342709	37518499840
1783342719	37518499840
1783342729	37518499840
1783342739	37518499840
1783342749	37518589952
1783342759	37518589952
1783342769	37518589952
1783342779	37518589952
1783342789	37518589952
1783342799	37518589952
1783342809	37496602624
1783342819	37496602624
1783342829	37496602624
1783342839	37496602624
1783342849	37496602624
1783342859	37496602624
1783342869	37496602624
