epoch	vram_used_bytes
1783957622	25925836800
1783957632	39251181568
1783957642	39251181568
1783957652	39251353600
1783957662	39251357696
1783957672	39252172800
1783957682	39252172800
1783957692	39252172800
1783957702	39252172800
1783957712	39252320256
1783957722	39252320256
1783957732	39252320256
1783957742	39252320256
1783957752	39252320256
1783957762	39252320256
1783957772	39252320256
1783957782	39252320256
1783957792	39252320256
1783957802	39252320256
1783957812	39252320256
1783957822	39252320256
1783957832	39252320256
1783957842	39252320256
1783957852	39252320256
1783957862	39252320256
1783957872	39252320256
1783957882	39252320256
1783957892	39252320256
1783957902	39252320256
1783957912	39252320256
1783957922	39252320256
1783957932	39252320256
1783957942	39252320256
1783957952	39252320256
1783957962	39252320256
1783957972	39252320256
1783957982	39252320256
1783957992	39252320256
1783958002	39252320256
1783958012	39252320256
1783958022	39252320256
1783958032	39252320256
1783958042	39252320256
1783958052	39252320256
1783958062	39252320256
1783958072	39252381696
1783958082	39252381696
1783958092	39252381696
1783958102	39252381696
1783958112	39252381696
1783958122	39252381696
1783958132	39252381696
1783958142	39252381696
1783958152	39252381696
1783958162	39252381696
1783958172	39252381696
1783958182	39252381696
1783958192	39252381696
1783958202	39252381696
1783958212	39252381696
1783958222	39252381696
1783958232	39252381696
1783958242	39252381696
1783958252	39252381696
1783958262	39252381696
1783958272	39252381696
1783958282	39252381696
1783958292	39252381696
1783958302	39252381696
1783958312	39252381696
1783958322	39252381696
1783958332	39252381696
1783958342	39252381696
1783958352	39252381696
1783958362	39252381696
1783958372	39252381696
1783958382	39252381696
1783958392	39252381696
1783958402	39252471808
1783958412	39252471808
1783958422	39252471808
1783958432	39252471808
1783958442	39252471808
1783958452	39252471808
1783958462	39252471808
1783958472	39252471808
1783958482	39252471808
1783958492	39252471808
1783958502	39252471808
1783958512	39252471808
1783958522	39252471808
1783958532	39252471808
