epoch	vram_used_bytes
1783958535	25925836800
1783958545	39245332480
1783958555	39245451264
1783958565	39245451264
1783958575	39245451264
1783958585	39245455360
1783958595	39245455360
1783958605	39245705216
1783958615	39245705216
1783958625	39245705216
1783958635	39245705216
1783958645	39245705216
1783958655	39245705216
1783958665	39245705216
1783958675	39245705216
1783958685	39245705216
1783958695	39245705216
1783958705	39245742080
1783958715	39245742080
1783958725	39245742080
1783958735	39245742080
1783958745	39245950976
1783958755	39245950976
1783958765	39245955072
1783958775	39245955072
1783958785	39245955072
1783958795	39245955072
1783958805	39245955072
1783958815	39246077952
1783958825	39246077952
1783958835	39246077952
1783958845	39246077952
1783958855	39246077952
1783958865	39246077952
1783958875	39246077952
1783958885	39246077952
1783958895	39246077952
1783958905	39246077952
1783958915	39246077952
1783958925	39246077952
1783958935	39246077952
1783958945	39246077952
1783958955	39246077952
1783958965	39246077952
1783958975	39246077952
1783958985	39246077952
1783958995	39246077952
1783959005	39246077952
1783959015	39246077952
1783959025	39246077952
1783959035	39246077952
1783959045	39246077952
1783959055	39246077952
1783959065	39246077952
1783959075	39246114816
1783959085	39246114816
1783959095	39246114816
1783959105	39246114816
1783959115	39246114816
1783959125	39246114816
1783959135	39246114816
1783959145	39246114816
1783959155	39246114816
1783959165	39246114816
1783959175	39246114816
1783959185	39246114816
1783959195	39246114816
1783959205	39246114816
1783959215	39246114816
1783959225	39246114816
1783959235	39246114816
1783959245	39246114816
1783959255	39246114816
1783959265	39246114816
1783959275	39246114816
1783959285	39246114816
1783959295	39246114816
1783959305	39246114816
1783959315	39246114816
1783959325	39246114816
1783959335	39246114816
1783959345	39246114816
1783959355	39246114816
1783959365	39246114816
1783959375	39246114816
1783959385	39246114816
1783959395	39246114816
1783959405	39246114816
1783959415	39246114816
1783959425	39246114816
1783959435	39246114816
1783959445	39246114816
1783959455	39246114816
1783959465	39246114816
1783959475	39246114816
