epoch	vram_used_bytes
1783956061	25925836800
1783956071	32750829568
1783956081	32750829568
1783956091	32750895104
1783956101	32750895104
1783956111	32750895104
1783956121	32750895104
1783956131	32750895104
1783956141	32750895104
1783956151	32750895104
1783956161	32750895104
1783956171	32751067136
1783956181	32751067136
1783956191	32751067136
1783956201	32751067136
1783956211	32751067136
1783956221	32751067136
1783956231	32751067136
1783956241	32751067136
1783956251	32751067136
1783956261	32751067136
1783956271	32751067136
1783956281	32751067136
1783956292	32751067136
1783956302	32751067136
1783956312	32751067136
1783956322	32751067136
1783956332	32751067136
1783956342	32751067136
1783956352	32751067136
1783956362	32751067136
1783956372	32751067136
1783956382	32751067136
1783956392	32751067136
1783956402	32751067136
1783956412	32751067136
1783956422	32751067136
1783956432	32751067136
1783956442	32751067136
1783956452	32751067136
1783956462	32751067136
1783956472	32751067136
1783956482	32751067136
1783956492	32751067136
1783956502	32751067136
1783956512	32751067136
1783956522	32751067136
1783956532	32751067136
1783956542	32751067136
1783956552	32751067136
1783956562	32751067136
1783956572	32751067136
1783956582	32751067136
1783956592	32751067136
1783956602	32751067136
1783956612	32751067136
1783956622	32751067136
1783956632	32751095808
1783956642	32751095808
1783956652	32751095808
1783956662	32751095808
1783956672	32751095808
1783956682	32751095808
