epoch	vram_used_bytes
1783969898	25764790272
1783969908	51563184128
1783969918	51566612480
1783969928	51566612480
1783969938	51566612480
1783969948	51567665152
1783969958	51567742976
1783969968	51567742976
1783969978	51567742976
1783969988	51567742976
1783969998	51567742976
1783970008	51567742976
1783970018	51567742976
1783970028	51567742976
1783970038	51567742976
1783970048	51567742976
1783970058	51567742976
1783970068	51567742976
1783970078	51567742976
1783970088	51567742976
1783970098	51567742976
1783970108	51567742976
1783970118	51568791552
1783970128	51568791552
1783970138	51568791552
1783970148	51568791552
1783970158	51568791552
1783970168	51568791552
1783970178	51568791552
1783970188	51568791552
1783970198	51568791552
1783970208	51568791552
1783970218	51568791552
1783970228	51568791552
1783970238	51568791552
1783970248	51568791552
1783970258	51568791552
1783970268	51568791552
1783970278	51568791552
1783970288	51568791552
1783970298	51568791552
1783970308	51568791552
1783970318	51568791552
1783970328	51568791552
1783970338	51568791552
1783970348	51568791552
1783970358	51568791552
1783970368	51568791552
1783970378	51568791552
1783970388	51568791552
1783970398	51568791552
1783970408	51568791552
1783970418	51568791552
1783970428	51568791552
1783970438	51568791552
1783970448	51568791552
1783970458	51568791552
1783970468	51568791552
1783970478	51568791552
1783970488	51568791552
1783970498	51568791552
1783970508	51568791552
1783970518	51568791552
1783970528	51568791552
1783970538	51568791552
1783970548	51568791552
1783970558	51568791552
1783970568	51568791552
1783970578	51568791552
1783970588	51568791552
1783970598	51568791552
1783970608	51568791552
1783970618	51568791552
1783970628	51568791552
1783970638	51568791552
1783970648	51568791552
1783970658	51568791552
1783970668	51568791552
1783970678	51568791552
1783970688	51568791552
1783970698	51568791552
1783970708	51568791552
1783970718	51568791552
1783970728	51568791552
1783970738	51568791552
1783970748	51568791552
1783970758	51568791552
1783970768	51568791552
1783970778	51568791552
1783970788	51568791552
1783970798	51568791552
1783970808	51568791552
1783970818	51568791552
1783970828	51568791552
1783970838	51568791552
