epoch	vram_used_bytes
1783970867	25764790272
1783970877	50739695616
1783970887	50739900416
1783970897	50741260288
1783970907	50741260288
1783970917	50741260288
1783970927	50741731328
1783970937	50742165504
1783970947	50742165504
1783970957	50742165504
1783970967	50742165504
1783970977	50742165504
1783970987	50742165504
1783970997	50742165504
1783971007	50742165504
1783971017	50742165504
1783971027	50742165504
1783971037	50742165504
1783971047	50742165504
1783971057	50742165504
1783971067	50742165504
1783971077	50742165504
1783971087	50742165504
1783971097	50742165504
1783971107	50742165504
1783971117	50742165504
1783971127	50742165504
1783971137	50742165504
1783971147	50742165504
1783971157	50742165504
1783971167	50742165504
1783971177	50742165504
1783971187	50742165504
1783971197	50742165504
1783971207	50742165504
1783971217	50742165504
1783971227	50742165504
1783971237	50742165504
1783971247	50742165504
1783971257	50742222848
1783971267	50742222848
1783971277	50742222848
1783971287	50742222848
1783971297	50742222848
1783971307	50742222848
1783971317	50742222848
1783971327	50742222848
1783971337	50742222848
1783971347	50742222848
1783971357	50742222848
1783971367	50742222848
1783971377	50742222848
1783971387	50742222848
1783971397	50742222848
1783971407	50742222848
1783971417	50742222848
1783971427	50742222848
1783971437	50742222848
1783971447	50742222848
1783971457	50742222848
1783971467	50742222848
1783971477	50742222848
1783971487	50742222848
1783971497	50742222848
1783971507	50742222848
1783971517	50742222848
1783971527	50742222848
1783971537	50742308864
1783971547	50743357440
1783971557	50743357440
1783971567	50743357440
1783971577	50743357440
1783971587	50743357440
1783971597	50743357440
1783971607	50743357440
1783971617	50743357440
1783971627	50743357440
1783971637	50743357440
1783971647	50743357440
1783971657	50743357440
1783971667	50743357440
1783971677	50743357440
1783971687	50743357440
1783971697	50743357440
1783971707	50743402496
1783971717	50743402496
1783971727	50743402496
1783971737	50743402496
1783971747	50743402496
1783971757	50743402496
1783971767	50743402496
