epoch	vram_used_bytes
1783964204	25764790272
1783964214	47304769536
1783964224	47307964416
1783964234	47308013568
1783964244	47308013568
1783964254	47308013568
1783964264	47308013568
1783964274	47308013568
1783964284	47308013568
1783964294	47308013568
1783964304	47308013568
1783964314	47308013568
1783964324	47308013568
1783964334	47308013568
1783964344	47308013568
1783964354	47308013568
1783964364	47308013568
1783964374	47308013568
1783964384	47308013568
1783964394	47308013568
1783964404	47308013568
1783964414	47308013568
1783964424	47308013568
1783964434	47308013568
1783964444	47308013568
1783964454	47308013568
1783964464	47308013568
1783964474	47308013568
1783964484	47308013568
1783964494	47308013568
1783964504	47308013568
1783964514	47308013568
1783964524	47308013568
1783964534	47308013568
1783964544	47308013568
1783964554	47308013568
1783964564	47308013568
1783964574	47308013568
1783964584	47308013568
1783964594	47308013568
1783964604	47308013568
1783964614	47308013568
1783964624	47308013568
1783964634	47308013568
1783964644	47308013568
1783964654	47308013568
1783964664	47308013568
1783964674	47308013568
1783964684	47308013568
1783964694	47308013568
1783964704	47308013568
1783964714	47308013568
1783964724	47308013568
1783964734	47308013568
1783964744	47308013568
1783964754	47308013568
1783964764	47308013568
1783964774	47308013568
1783964784	47308013568
1783964794	47308013568
1783964804	47308013568
1783964814	47308013568
1783964824	47308013568
1783964834	47308013568
1783964844	47308013568
1783964854	47308013568
1783964864	47308013568
1783964874	47308013568
1783964884	47308013568
1783964894	47308013568
1783964904	47308013568
1783964914	47308013568
1783964924	47308013568
1783964934	47308013568
1783964944	47308013568
1783964954	47308013568
1783964964	47308013568
1783964974	47308013568
1783964984	47308013568
1783964994	47308013568
1783965004	47308013568
1783965014	47308013568
1783965024	47308013568
1783965034	47308013568
1783965044	47308013568
1783965054	47308013568
1783965064	47308013568
1783965074	47308013568
1783965084	47308013568
1783965094	47308013568
1783965104	47308013568
1783965114	47308013568
1783965124	47308013568
1783965134	47308013568
1783965144	47308013568
1783965154	47308013568
