epoch	vram_used_bytes
1783963272	25764790272
1783963282	47311740928
1783963292	47311740928
1783963302	47311740928
1783963312	47311740928
1783963322	47313874944
1783963332	47313879040
1783963342	47313879040
1783963352	47313879040
1783963362	47313879040
1783963372	47313879040
1783963382	47314178048
1783963392	47314178048
1783963402	47314178048
1783963412	47314178048
1783963422	47314178048
1783963432	47314178048
1783963442	47314178048
1783963452	47314178048
1783963462	47314178048
1783963472	47314178048
1783963482	47314178048
1783963492	47314178048
1783963502	47314178048
1783963512	47314178048
1783963522	47314178048
1783963532	47314178048
1783963542	47314178048
1783963552	47314178048
1783963562	47314178048
1783963572	47314178048
1783963582	47314178048
1783963592	47314178048
1783963602	47314178048
1783963612	47314178048
1783963622	47314178048
1783963632	47314178048
1783963642	47314178048
1783963652	47314178048
1783963662	47314178048
1783963672	47314178048
1783963682	47314178048
1783963692	47314178048
1783963702	47314178048
1783963712	47314178048
1783963722	47314178048
1783963732	47314178048
1783963742	47314178048
1783963752	47314178048
1783963762	47314178048
1783963772	47314178048
1783963782	47314178048
1783963792	47314178048
1783963802	47314178048
1783963812	47314178048
1783963822	47314178048
1783963832	47314178048
1783963842	47314178048
1783963852	47314178048
1783963862	47314178048
1783963872	47314178048
1783963882	47314178048
1783963892	47314178048
1783963902	47314178048
1783963912	47314178048
1783963922	47314178048
1783963932	47314178048
1783963942	47314178048
1783963952	47314178048
1783963962	47314399232
1783963972	47314399232
1783963982	47314399232
1783963993	47314399232
1783964003	47314399232
1783964013	47314399232
1783964023	47314399232
1783964033	47314399232
1783964043	47314399232
1783964053	47314399232
1783964063	47314399232
1783964073	47314399232
1783964083	47314399232
1783964093	47314399232
1783964103	47314399232
1783964113	47314399232
1783964123	47314399232
1783964133	47314399232
1783964143	47314399232
1783964153	47314399232
1783964163	47314399232
1783964173	47314399232
1783964183	47314399232
1783964193	47314399232
1783964203	47314399232
