epoch	vram_used_bytes
1783973703	25764790272
1783973713	50958917632
1783973723	50958917632
1783973733	50958917632
1783973743	50958921728
1783973753	50958921728
1783973763	50958925824
1783973773	50958925824
1783973783	50958925824
1783973793	50958934016
1783973803	50958934016
1783973813	50958934016
1783973823	50958934016
1783973833	50959069184
1783973843	50959069184
1783973853	50959069184
1783973863	50959085568
1783973873	50959085568
1783973883	50959085568
1783973893	50959085568
1783973903	50959085568
1783973913	50959085568
1783973923	50959085568
1783973933	50959085568
1783973943	50959085568
1783973953	50959085568
1783973963	50959085568
1783973973	50959085568
1783973983	50959745024
1783973993	50959745024
1783974003	50959745024
1783974013	50959745024
1783974023	50959745024
1783974033	50959745024
1783974043	50959745024
1783974053	50959745024
1783974063	50959745024
1783974073	50959745024
1783974083	50959745024
1783974093	50959745024
1783974103	50959745024
1783974113	50959745024
1783974123	50959745024
1783974133	50959745024
1783974143	50959745024
1783974153	50959745024
1783974163	50959745024
1783974173	50959745024
1783974183	50959745024
1783974193	50960007168
1783974203	50960007168
1783974213	50960007168
1783974223	50960007168
1783974233	50960007168
1783974243	50960007168
1783974253	50960007168
1783974263	50960007168
1783974273	50960007168
1783974283	50960007168
1783974293	50960007168
1783974303	50960015360
1783974313	50960015360
1783974323	50960015360
1783974333	50960015360
1783974343	50960015360
1783974353	50960015360
1783974363	50960015360
1783974373	50960015360
1783974383	50960015360
1783974393	50960015360
1783974403	50960015360
1783974413	50960015360
1783974423	50960015360
1783974433	50960015360
1783974443	50960015360
1783974453	50960015360
1783974463	50960015360
1783974473	50960015360
1783974483	50960015360
1783974493	50960015360
1783974503	50960015360
1783974513	50960015360
1783974523	50960015360
1783974533	50960015360
1783974543	50960015360
1783974553	50960015360
1783974563	50960015360
1783974573	50960015360
1783974583	50960015360
1783974593	50960015360
1783974603	50960015360
1783974613	50960015360
