epoch	vram_used_bytes
1783975560	30999261184
1783975570	89899888640
1783975580	89901228032
1783975590	89901228032
1783975600	89902137344
1783975610	89902137344
1783975620	89902137344
1783975630	89902137344
1783975640	89902137344
1783975650	89902137344
1783975660	89902137344
1783975670	89902137344
1783975680	89902137344
1783975690	89902137344
1783975700	89902137344
1783975710	89902137344
1783975720	89902137344
1783975730	89902137344
1783975740	89902137344
1783975750	89902137344
1783975760	89902137344
1783975770	89902137344
1783975780	89902137344
1783975790	89902137344
1783975800	89902137344
1783975810	89902137344
1783975820	89902137344
1783975830	89902137344
1783975840	89902137344
1783975850	89902137344
1783975860	89902137344
1783975870	89902137344
1783975880	89902137344
1783975890	89902137344
1783975900	89902137344
1783975910	89902137344
1783975920	89902137344
1783975930	89902137344
1783975940	89902137344
1783975950	89902137344
1783975960	89902137344
1783975970	89902137344
1783975980	89902137344
1783975990	89902137344
1783976000	89902137344
1783976010	89902137344
1783976020	89902137344
1783976030	89902137344
1783976040	89902137344
1783976050	89902137344
1783976060	89902137344
1783976070	89902137344
1783976080	89902137344
1783976090	89902137344
1783976100	89902137344
1783976110	89902137344
1783976120	89902137344
1783976130	89902137344
1783976140	89902137344
1783976150	89902137344
1783976160	89902149632
1783976170	89902149632
1783976180	89902149632
1783976190	89902149632
1783976200	89902149632
1783976210	89902149632
1783976220	89902149632
1783976230	89902149632
1783976240	89902153728
1783976250	89902153728
1783976260	89902153728
1783976270	89902153728
1783976280	89902153728
1783976290	89902153728
1783976300	89902153728
1783976310	89902153728
1783976320	89902153728
1783976330	89902153728
1783976340	89902153728
1783976350	89902153728
1783976360	89902153728
1783976370	89902153728
1783976380	89902153728
1783976390	89902153728
1783976400	89902153728
1783976410	89902153728
1783976420	89902153728
1783976430	89902174208
1783976440	89902174208
1783976450	89902174208
1783976460	89902174208
1783976470	89902174208
1783976480	89902174208
1783976490	89902174208
1783976500	89902174208
1783976510	89902174208
1783976520	89902174208
1783976530	89902174208
1783976540	89902174208
1783976550	89902174208
1783976560	89902174208
