epoch	vram_used_bytes
1783977549	39987163136
1783977559	62552653824
1783977569	62556471296
1783977579	62556471296
1783977589	62556471296
1783977599	62556471296
1783977609	62556471296
1783977619	62556471296
1783977629	62556471296
1783977639	62556803072
1783977649	62556831744
1783977659	62556831744
1783977669	62556831744
1783977679	62556831744
1783977689	62556831744
1783977699	62556831744
1783977709	62557708288
1783977719	62557708288
1783977729	62557708288
1783977739	62557708288
1783977749	62557708288
1783977759	62557708288
1783977769	62557708288
1783977779	62557708288
1783977789	62557708288
1783977799	62557708288
1783977809	62557708288
1783977819	62557708288
1783977829	62557708288
1783977839	62557708288
1783977849	62557708288
1783977859	62557708288
1783977869	62557708288
1783977879	62557708288
1783977889	62557708288
1783977899	62557708288
1783977909	62557708288
1783977919	62557708288
1783977929	62557708288
1783977939	62557708288
1783977949	62557708288
1783977959	62557708288
1783977969	62557708288
1783977979	62557708288
1783977989	62557708288
1783977999	62557708288
1783978009	62557708288
1783978019	62557708288
1783978029	62557708288
1783978039	62557708288
1783978049	62557708288
1783978059	62557708288
1783978069	62557708288
1783978079	62557708288
1783978089	62557708288
1783978099	62557708288
1783978109	62557708288
1783978119	62557708288
1783978129	62557708288
1783978139	62557708288
1783978149	62557708288
1783978159	62557708288
1783978169	62557708288
1783978179	62557708288
1783978189	62557708288
1783978199	62557708288
1783978209	62557708288
1783978219	62557708288
1783978229	62557708288
1783978239	62557708288
1783978249	62557708288
1783978259	62557708288
1783978269	62557708288
1783978279	62557708288
1783978289	62557708288
1783978299	62557708288
1783978309	62557708288
1783978319	62557708288
1783978329	62557708288
1783978339	62557708288
1783978349	62557708288
1783978359	62557708288
1783978369	62557708288
1783978379	62557708288
1783978389	62557708288
1783978399	62557708288
1783978409	62557708288
1783978420	62557708288
1783978430	62557708288
1783978440	62557708288
1783978450	62557708288
1783978460	62557708288
1783978470	62557708288
1783978480	62557708288
1783978490	62557708288
1783978500	62557708288
1783978510	62557708288
1783978520	62557708288
1783978530	62557708288
1783978540	62557708288
