epoch	vram_used_bytes
1783978542	38854983680
1783978552	62546350080
1783978562	62548680704
1783978572	62548721664
1783978582	62548783104
1783978592	62548783104
1783978602	62548783104
1783978612	62548783104
1783978622	62548783104
1783978632	62548783104
1783978642	62548783104
1783978652	62548783104
1783978662	62548783104
1783978672	62548783104
1783978682	62551015424
1783978692	62551076864
1783978702	62551076864
1783978712	62551076864
1783978722	62551076864
1783978732	62551076864
1783978742	62551076864
1783978752	62551076864
1783978762	62551076864
1783978772	62551076864
1783978782	62551076864
1783978792	62551093248
1783978802	62551093248
1783978812	62551093248
1783978822	62551093248
1783978832	62551093248
1783978842	62551093248
1783978852	62551093248
1783978862	62551093248
1783978872	62551093248
1783978882	62551093248
1783978892	62551146496
1783978902	62551146496
1783978912	62551146496
1783978922	62551146496
1783978932	62551146496
1783978942	62551146496
1783978952	62551146496
1783978962	62551146496
1783978972	62551146496
1783978982	62551146496
1783978992	62551146496
1783979002	62551269376
1783979012	62551269376
1783979022	62551269376
1783979032	62551269376
1783979042	62551269376
1783979052	62551269376
1783979062	62551269376
1783979072	62551269376
1783979082	62551269376
1783979092	62551269376
1783979103	62551269376
1783979113	62551269376
1783979123	62551269376
1783979133	62551293952
1783979143	62551293952
1783979153	62551293952
1783979163	62551293952
1783979173	62551293952
1783979183	62551293952
1783979193	62551293952
1783979203	62551293952
1783979213	62551293952
1783979223	62551293952
1783979233	62551293952
1783979243	62551293952
1783979253	62551367680
1783979263	62551453696
1783979273	62551453696
1783979283	62551453696
1783979293	62551457792
1783979303	62551457792
1783979313	62551457792
1783979323	62551457792
1783979333	62551457792
1783979343	62551457792
1783979353	62551457792
1783979363	62551457792
1783979373	62551457792
1783979383	62551457792
1783979393	62551457792
1783979403	62551457792
1783979413	62551457792
1783979423	62551457792
1783979433	62551457792
1783979443	62551457792
1783979453	62551457792
1783979463	62551457792
1783979473	62551457792
1783979483	62551457792
1783979493	62551457792
1783979503	62551457792
1783979513	62551457792
1783979523	62551457792
1783979533	62551457792
1783979543	62551457792
1783979553	62551457792
1783979563	62551457792
